shots-a,shots conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,0 boost time-a,100 boost time-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,time slow speed-a,percentage slow speed-a,time boost speed-a,percentage boost speed-a,time supersonic speed-a,percentage supersonic speed-a,time on ground-a,percentage on ground-a,time low in air-a,percentage low in air-a,time high in air-a,percentage high in air-a,time powerslide-a,avg powerslide time-a,count powerslide-a,time most back-a,time most forward-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,time behind ball-a,percentage behind ball-a,time in front of ball-a,percentage in front of ball-a,time defensive half-a,percentage defensive half-a,time offensive half-a,percentage offensive half-a,time defensive third-a,percentage defensive third-a,time neutral third-a,percentage neutral third-a,time offensive third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,0 boost time-b,100 boost time-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,time slow speed-b,percentage slow speed-b,time boost speed-b,percentage boost speed-b,time supersonic speed-b,percentage supersonic speed-b,time on ground-b,percentage on ground-b,time low in air-b,percentage low in air-b,time high in air-b,percentage high in air-b,time powerslide-b,avg powerslide time-b,count powerslide-b,time most back-b,time most forward-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,time behind ball-b,percentage behind ball-b,time in front of ball-b,percentage in front of ball-b,time defensive half-b,percentage defensive half-b,time offensive half-b,percentage offensive half-b,time defensive third-b,percentage defensive third-b,time neutral third-b,percentage neutral third-b,time offensive third-b,percentage offensive third-b,result,gd
7.0,7.0,340.5,56.145,1977.0,1473.5,503.5,19.0,43.0,476.0,353.5,122.5,4.5,11.5,28.21,49.065,191.5,299.5,85.5,1479.0,482641.0,171.155,49.065,135.465,38.8,42.485,12.14,177.3,50.790000000000006,161.05,46.135000000000005,10.755,3.08,4.475,0.14,31.5,169.14999999999998,165.4,2592.0,2204.0,2879.0,242.725,69.53,106.38,30.47,217.185,62.215,131.915,37.785,161.83499999999998,46.375,101.665,29.1,85.595,24.525,0.5,0.5,345.5,51.31,1975.5,1445.5,530.0,20.0,46.5,452.5,302.5,150.0,4.0,14.0,34.925,44.265,197.0,566.0,103.5,1440.5,467674.5,181.865,52.115,128.17000000000002,36.735,38.885,11.155,215.155,61.65,122.495,35.115,11.27,3.225,6.02,0.15,41.0,166.95,165.35000000000002,2469.0,2461.5,2447.0,264.14,75.68,84.785,24.32,218.34,62.55,130.58499999999998,37.45,163.03,46.705,112.345,32.205,73.55,21.09,0,-2.0
6.0,7.0,390.5,52.145,1870.0,1540.5,329.5,19.0,29.5,470.0,348.0,122.0,3.5,11.0,35.010000000000005,38.565,304.5,356.0,4.0,1558.0,393178.0,121.415,44.135000000000005,106.385,38.7,47.2,17.165,147.22500000000002,53.525,116.36,42.325,11.415,4.15,3.12,0.13,24.0,128.60000000000002,127.3,2542.5,2413.5,2655.0,192.83,70.11500000000001,82.175,29.885,165.755,60.285,109.245,39.715,125.86,45.765,85.07,30.945,64.07,23.285,0.5,0.5,417.5,49.41,1867.5,1454.5,413.0,17.0,36.5,368.5,233.5,135.0,2.5,12.5,22.275,29.26,172.0,254.0,17.0,1517.0,382912.5,128.945,46.91,109.035,39.595,37.17,13.495,154.56,56.21,103.25,37.505,17.33,6.285,3.505,0.095,37.0,128.7,127.7,2375.5,2436.5,2189.5,204.89,74.475,70.255,25.525,182.07,66.18,93.075,33.82,142.975,51.965,74.475,27.075,57.695,20.96,0,-4.0
7.0,10.0,369.0,45.75,2145.0,1524.0,621.0,18.5,51.5,586.0,367.5,218.5,5.5,19.5,49.195,31.13,275.5,229.5,135.5,1497.0,489126.5,167.43,47.81,133.46,38.13,49.05500000000001,14.06,186.59,53.31,145.865,41.685,17.485,5.01,6.38,0.15,43.0,169.0,167.25,2489.5,2354.5,2641.5,261.83500000000004,74.805,88.105,25.195,215.34,61.525,134.605,38.475,164.435,46.975,97.39,27.835,88.12,25.19,1.5,0.5,415.5,50.115,2417.0,1767.0,650.0,22.0,56.0,565.5,324.5,241.0,4.0,20.5,34.645,36.315,287.0,453.5,76.0,1534.0,496128.5,156.08999999999995,45.24,136.695,39.475,52.965,15.285,207.7,60.165,125.005,36.085,13.04,3.755,5.805,0.125,47.5,170.85,169.05,2329.5,2170.5,2454.0,235.5,68.16499999999999,110.245,31.835,209.005,60.48,136.735,39.52,157.5,45.565,104.095,30.135,84.155,24.295,1,1.0
8.0,10.0,365.0,53.065,2083.5,1644.0,439.5,19.5,38.5,630.5,452.5,178.0,5.0,15.5,47.335,26.475,251.5,299.5,41.5,1517.0,490375.0,160.84,46.975,137.83499999999998,40.255,43.715,12.77,187.395,54.73,136.11,39.755,18.885,5.515,5.025,0.15,33.0,163.55,164.75,2319.5,2348.5,2319.0,225.68,65.915,116.71,34.085,195.63,57.135,146.755,42.865,136.35,39.825,109.315,31.93,96.72,28.25,1.0,0.0,324.5,51.305,1765.0,1317.0,448.0,16.5,39.5,416.0,277.0,139.0,3.5,12.0,34.504999999999995,47.415,221.0,303.0,77.0,1413.0,452077.5,182.825,53.855,122.605,36.18,33.77,9.965,211.69,62.385000000000005,118.0,34.815,9.515,2.8,6.2,0.165,37.0,167.35,164.14999999999998,2189.0,1927.0,2367.0,262.915,77.485,76.28999999999999,22.515,228.36,67.325,110.84,32.675,178.49,52.63,96.145,28.32,64.565,19.05,0,-2.0
10.0,11.0,409.0,56.89,2553.0,2015.5,537.5,24.0,50.5,754.5,580.5,174.0,7.0,17.5,28.885,51.695,454.0,285.0,60.5,1551.0,526928.5,165.635,44.835,152.965,41.39,50.965,13.775,216.095,58.475,138.61,37.5,14.865,4.025,5.14,0.1,51.0,172.05,173.0,2345.5,2325.5,2382.5,270.21,73.125,99.36,26.875,232.41,62.9,137.16,37.1,171.72500000000002,46.48,115.99,31.375,81.855,22.145,0.0,0.0,379.0,48.33,2461.0,1684.0,777.0,21.0,64.0,469.5,269.5,200.0,3.0,18.0,30.035,33.95,325.5,339.0,32.5,1627.5,555170.5,140.985,38.035,174.32999999999998,47.035,55.325,14.93,220.895,59.6,138.795,37.45,10.945,2.95,8.11,0.12,69.0,171.14999999999998,171.10000000000002,2647.0,2372.0,2841.0,274.82000000000005,74.15,95.815,25.85,244.73,66.03,125.905,33.97,169.965,45.855,136.075,36.71,64.6,17.43,0,-1.0
8.0,8.0,383.0,47.765,2350.5,1787.5,563.0,20.5,50.0,551.5,307.5,244.0,4.0,21.5,42.52,26.245,331.5,171.5,27.0,1534.0,517700.5,186.495,49.18,133.455,35.19,59.285,15.63,207.34,54.675,158.23,41.725,13.66,3.6,5.49,0.11,51.5,171.45,170.8,2619.0,2458.0,2727.0,289.435,76.32,89.795,23.68,205.855,54.28,173.375,45.72,145.905,38.475,123.33,32.52,109.995,29.005,0.5,0.0,386.5,48.19,2350.0,1852.5,497.5,21.5,41.0,282.5,199.0,83.5,3.0,7.5,50.73,41.45,329.5,236.0,69.5,1486.5,501790.0,198.24,52.23,131.93,34.765,49.355,13.005,213.48,56.25,151.64499999999998,39.955,14.395,3.79,6.555,0.13,51.5,171.0,172.10000000000002,2344.5,2249.0,2412.0,272.985,71.925,106.54,28.075,289.15,76.19,90.37,23.81,225.135,59.325,100.265,26.415,54.115,14.255,0,-3.0
9.0,5.0,471.5,52.64,2211.0,1731.0,480.0,19.5,39.0,629.5,426.0,203.5,5.0,18.5,38.370000000000005,30.115,428.5,208.5,68.0,1633.0,436830.5,109.065,38.1,124.97,43.655,52.295,18.25,161.83499999999998,56.56,112.49,39.25,12.0,4.19,5.035,0.14,35.5,136.45,134.75,2318.0,2209.5,2448.5,206.47,72.13,79.86000000000001,27.87,147.35000000000002,51.495000000000005,138.975,48.505,107.55,37.59,79.82499999999999,27.88,98.95,34.525,1.0,0.5,399.0,48.17,1924.0,1512.5,411.5,17.5,33.0,390.5,274.5,116.0,3.0,10.5,54.400000000000006,28.58,421.5,242.5,28.5,1504.5,399963.0,136.60500000000002,47.905,107.6,37.795,40.555,14.295000000000002,180.21,63.28,98.97,34.760000000000005,5.58,1.955,4.0600000000000005,0.135,31.0,138.5,136.14999999999998,2507.5,2386.0,2598.0,196.81,69.03,87.945,30.97,197.23,69.22,87.525,30.78,153.76,53.945,78.155,27.47,52.835,18.585,1,3.0
6.0,5.0,423.0,57.84,2280.0,1874.0,406.0,24.5,37.5,520.5,379.0,141.5,5.0,13.0,26.795,49.645,370.5,518.5,89.0,1569.5,489323.5,131.155,40.41,145.86,45.02,46.95,14.575,191.205,59.025,115.57,35.68,17.18,5.295,5.795,0.13,48.0,163.7,159.8,2386.0,2166.0,2610.5,241.65,74.55000000000001,82.31,25.45,191.335,59.05,132.625,40.95,139.21499999999995,42.98,107.295,33.07,77.44500000000001,23.95,2.0,1.0,377.5,52.66,1909.5,1306.5,603.0,16.5,52.5,510.5,313.0,197.5,3.5,18.0,31.92,33.895,315.0,360.5,38.0,1472.0,456548.0,158.70499999999998,49.59,121.45,37.765,40.86,12.64,171.60500000000002,53.545,135.245,42.035,14.16,4.42,7.22,0.1149999999999999,65.5,165.5,162.45,2212.0,1884.0,2553.0,226.03,70.4,94.98,29.6,206.25,64.245,114.77,35.755,151.61,47.21,99.525,31.035,69.875,21.755,1,2.0
6.0,12.0,455.5,50.55,2642.0,2186.5,455.5,26.0,42.0,492.5,329.0,163.5,3.5,15.5,30.92,56.135000000000005,366.5,341.0,31.0,1624.0,553071.5,150.445,40.61,149.935,40.47,70.08,18.915,201.29,54.335,152.26999999999998,41.1,16.905,4.56,6.875,0.135,50.5,178.5,175.8,2475.5,2356.0,2590.5,255.795,69.045,114.665,30.955,247.865,66.905,122.595,33.095,196.16,52.95,101.385,27.365,72.91,19.68,1.0,1.0,360.0,45.965,2211.0,1490.0,721.0,18.5,64.0,469.5,197.0,272.5,2.5,23.5,45.53,22.98,224.0,374.5,55.0,1485.5,505731.0,177.14999999999998,47.82,151.14499999999998,40.8,42.155,11.38,232.57,62.78,126.29,34.095,11.59,3.13,7.095,0.185,41.0,175.9,175.55,2503.0,2158.0,2830.0,282.145,76.16,88.31,23.84,219.86,59.345,150.595,40.655,169.0,45.620000000000005,112.37,30.33,89.09,24.05,0,-1.0
3.0,1.0,446.0,54.555,704.0,559.5,144.5,7.0,14.0,162.5,117.0,45.5,1.5,4.5,9.74,10.37,56.5,155.5,38.0,1702.0,135021.0,36.13,39.715,36.370000000000005,39.975,18.48,20.31,44.185,48.565,43.25,47.535,3.545,3.895,0.955,0.12,8.0,39.15,39.05,2838.0,3036.0,2577.0,72.11,79.255,18.87,20.745,53.555,58.87,37.42,41.13,34.83,38.28,36.91,40.57,19.24,21.15,0.5,0.0,426.0,48.99,513.0,425.0,88.0,5.5,8.5,103.0,97.5,5.5,1.0,1.0,12.245,5.99,187.5,124.0,2.0,1522.0,96943.0,37.99,49.71,23.785,31.925,12.585,18.365,46.825,62.775000000000006,25.15,33.305,2.39,3.92,0.97,0.15,6.5,38.900000000000006,39.05,2698.5,2300.0,2805.5,47.815,64.87,26.55,35.13,56.905,77.09,17.45,22.91,42.435,58.870000000000005,26.345,33.005,5.58,8.120000000000001,1,3.0
11.0,9.0,427.0,46.77,2624.0,1953.5,670.5,22.5,55.5,562.0,320.0,242.0,3.5,17.0,48.995000000000005,31.035,356.5,248.5,9.5,1603.5,558345.0,158.95499999999998,41.33,160.505,41.74,65.09,16.93,208.565,54.235,158.14,41.12,17.85,4.640000000000001,7.015000000000001,0.105,73.5,180.45,179.64999999999998,2541.5,2216.0,2878.0,271.005,70.475,113.55,29.525,225.73,58.705,158.825,41.295,160.565,41.76,130.13,33.835,93.86,24.405,1.0,1.0,371.5,52.755,2321.0,1808.0,513.0,22.0,45.5,241.0,132.0,109.0,2.0,9.5,29.925,32.87,268.0,327.0,72.0,1538.0,535026.0,177.845,46.155,156.05,40.495000000000005,51.44,13.35,224.26,58.2,146.76,38.085,14.32,3.715,4.3,0.14,32.0,181.3,178.05,2537.0,2279.5,2771.0,278.185,72.19,107.155,27.81,269.79999999999995,70.01499999999999,115.535,29.985,205.2,53.25,117.88,30.590000000000003,62.255,16.155,1,1.0
6.0,8.0,352.0,52.06,2084.0,1508.0,576.0,21.5,52.0,387.5,213.5,174.0,3.5,16.0,33.955,66.28,235.5,609.0,100.5,1557.0,522829.5,159.68,44.08,154.56,42.69,47.855,13.235,203.14,56.1,145.86,40.290000000000006,13.1,3.62,3.94,0.14,27.0,171.15,171.45,2353.0,2135.5,2579.5,264.055,72.945,98.045,27.055,243.81,67.34,118.29,32.66,184.34,50.915,110.955,30.64,66.805,18.445,1.0,1.0,373.0,52.77,2325.0,1623.5,701.5,21.0,62.0,509.0,265.0,244.0,3.5,21.5,42.08,34.935,257.0,488.0,84.5,1571.0,524473.5,149.255,41.45,166.6,46.2,44.505,12.35,230.16000000000005,63.865,123.1,34.16,7.109999999999999,1.97,6.68,0.13,55.5,175.8,171.15,2686.5,2364.0,2956.0,272.375,75.6,87.995,24.4,218.725,60.715,141.645,39.285,158.55,44.0,116.125,32.23,85.695,23.765,0,-2.0
5.0,9.0,372.5,54.505,2557.0,1830.5,726.5,24.5,58.5,533.5,297.5,236.0,5.0,18.5,38.78,36.845,340.5,578.5,162.5,1539.5,618098.5,182.895,44.010000000000005,175.05,42.06,58.245000000000005,13.925,227.63,54.675,169.98000000000002,40.855,18.58,4.465,5.38,0.145,36.5,207.6,204.85,2466.5,2330.0,2607.0,294.8,70.83,121.395,29.17,279.66,67.235,136.53,32.765,208.9,50.22,129.225,31.045,78.07,18.73,0.0,1.5,460.5,51.085,3106.0,2252.0,854.0,26.5,78.0,949.0,615.0,334.0,7.0,31.0,45.48,36.32,477.5,352.0,96.5,1593.0,646030.5,165.57999999999998,39.35,183.915,43.71,71.27000000000001,16.935,244.675,58.15,161.22,38.32,14.86,3.53,9.39,0.125,80.5,203.75,203.9,2559.0,2259.0,2808.5,320.79999999999995,76.245,99.955,23.755000000000003,240.46,57.15,180.3,42.85,161.45,38.370000000000005,145.51999999999998,34.585,113.785,27.045,0,-1.0
3.0,9.0,329.5,57.045,1804.5,1349.0,455.5,17.5,38.5,336.5,209.5,127.0,3.0,8.5,31.445,38.43,141.0,413.0,96.5,1460.5,464518.5,172.625,51.715,124.445,37.345,36.275,10.935,185.82,55.72,134.715,40.44,12.81,3.845,4.470000000000001,0.14,31.0,164.7,164.5,2458.5,2179.5,2644.0,233.485,70.07,99.865,29.93,239.18,71.75,94.17,28.25,184.49,55.345,95.98,28.795,52.88,15.86,0.5,1.0,430.0,47.05,2446.0,1834.5,611.5,23.5,50.0,547.0,300.0,247.0,4.5,18.0,50.53,41.52,387.5,527.5,153.0,1584.0,506255.0,137.75,41.150000000000006,143.595,42.885000000000005,53.51,15.965,181.575,54.255,136.055,40.61,17.225,5.135,6.33,0.145,44.5,163.14999999999998,164.3,2427.5,2336.0,2574.0,255.29,76.24000000000001,79.57499999999999,23.76,188.41,56.25,146.45,43.75,128.725,38.43,111.075,33.16,95.065,28.405,0,-3.0
13.0,8.0,365.5,54.135000000000005,2522.0,1931.5,590.5,24.5,55.5,628.0,400.5,227.5,5.0,20.5,35.870000000000005,74.30000000000001,238.0,477.5,105.5,1494.5,580689.5,204.925,49.7,162.52,39.405,44.96,10.89,236.825,57.43000000000001,154.58499999999998,37.48,21.005,5.09,4.745,0.15,32.5,197.4,200.25,2524.0,2302.0,2733.0,317.52,76.985,94.895,23.015,236.6,57.375,175.81,42.625,167.785,40.685,133.66500000000002,32.415,110.96,26.895,0.5,0.0,304.5,49.045,2022.0,1491.0,531.0,18.0,47.5,346.5,182.0,164.5,2.5,14.5,44.510000000000005,41.93,159.5,307.0,67.5,1314.0,509663.5,255.165,61.955,131.03,31.815,25.630000000000003,6.225,261.14,63.415000000000006,142.56,34.614999999999995,8.125,1.97,11.185,0.11,103.5,202.05,199.05,2326.5,2122.5,2492.5,310.915,75.50999999999999,100.915,24.49,291.47,70.78,120.36,29.22,230.545,55.985,120.945,29.37,60.335,14.645,1,1.0
7.0,12.0,429.0,51.465,2651.5,1953.5,698.0,23.0,55.5,535.0,322.0,213.0,3.5,19.0,47.415,39.885,463.0,360.0,31.0,1545.0,527058.0,169.44,45.62,136.605,36.775,65.4,17.61,213.875,57.58,142.865,38.46,14.7,3.96,6.375,0.12,55.5,171.6,171.55,2334.5,2063.5,2541.0,270.58000000000004,72.845,100.865,27.155,251.74,67.77000000000001,119.7,32.23,188.155,50.655,112.24,30.22,71.05499999999999,19.13,0.5,0.0,402.0,49.085,2421.5,1875.0,546.5,22.5,49.5,313.0,176.5,136.5,2.5,12.5,41.3,42.88,253.0,392.0,84.0,1529.5,518627.5,174.95499999999998,47.335,145.785,39.41,49.120000000000005,13.255,206.815,55.94,150.08999999999995,40.555,12.96,3.505,5.925,0.13,46.5,173.4,172.25,2727.0,2464.0,3079.0,293.005,79.22999999999999,76.855,20.77,239.35,64.72,130.51,35.28,167.07999999999998,45.175,130.005,35.15,72.775,19.68,0,-1.0
4.0,5.0,396.5,48.63,2341.0,1858.0,483.0,22.5,43.5,593.5,414.5,179.0,5.0,15.5,40.81,36.16,317.5,266.0,72.5,1528.5,505646.0,164.72500000000002,46.595,130.805,36.99,57.82,16.415,187.03,52.905,147.025,41.635,19.295,5.455,3.545,0.13,28.0,174.55,170.5,2590.5,2293.0,2964.5,233.805,66.175,119.545,33.825,198.235,56.095,155.11,43.905,141.575,40.05,113.145,32.025,98.625,27.925,0.5,0.5,358.0,44.955,1944.0,1305.5,638.5,15.5,55.0,404.0,254.5,149.5,3.5,12.5,41.78,35.82,396.0,249.0,95.0,1476.5,487398.5,182.1,51.620000000000005,127.845,36.24,42.82,12.14,219.83,62.32,122.89,34.835,10.04,2.845,7.145,0.125,57.5,172.25,170.4,2500.5,2355.0,2645.5,249.125,70.62,103.645,29.38,245.95,69.72,106.815,30.28,183.725,52.08,105.32,29.855,63.725,18.065,0,-3.0
7.0,5.0,366.0,48.52,1655.5,1236.5,419.0,15.5,37.0,235.5,105.5,130.0,2.0,12.0,28.4,19.61,235.5,278.5,63.5,1511.0,369126.0,130.805,48.36,107.84,39.895,31.73,11.745,163.97,60.64,99.755,36.905,6.65,2.46,3.11,0.13,24.0,122.95,123.3,2752.5,2675.0,2913.0,205.315,75.94,65.06,24.06,174.06,64.375,96.32,35.625,129.635,47.95,82.395,30.47,58.345,21.59,1.0,0.0,365.5,52.645,1742.0,1296.0,446.0,17.5,36.5,354.0,222.5,131.5,4.0,11.5,24.395,37.03,189.0,345.0,133.0,1494.5,359487.0,131.36,49.095,109.54,40.94,26.66,9.965,169.99,63.54,92.58,34.599999999999994,4.984999999999999,1.86,5.15,0.135,40.0,124.8,125.15,2701.5,2604.5,2781.5,192.905,72.1,74.65,27.9,181.02,67.655,86.53999999999999,32.345,135.57999999999998,50.675,86.145,32.195,45.84,17.134999999999998,1,3.0
5.0,5.0,339.5,61.585,1522.5,1122.5,400.0,17.5,38.0,271.0,185.0,86.0,2.5,9.0,20.68,35.5,218.5,557.5,73.0,1555.5,401458.5,115.74,42.81,122.225,45.205,32.42,11.99,158.04,58.455,103.74,38.365,8.595,3.18,3.19,0.14,22.5,132.7,132.85,2247.0,2077.5,2451.5,204.325,75.565,66.06,24.435,175.64,64.96000000000001,94.74,35.04,131.12,48.495000000000005,81.87,30.28,57.395,21.23,0.0,1.0,379.0,51.165,1754.0,1346.0,408.0,16.0,36.5,394.5,249.0,145.5,3.0,12.5,31.49,37.945,223.5,267.0,50.5,1552.5,406464.0,116.91,42.775,119.56,43.735,36.88,13.49,179.065,65.505,84.755,31.005000000000003,9.54,3.49,5.865,0.13,48.5,131.45,130.65,2279.0,1784.0,2618.5,189.5,69.325,83.86,30.675,166.70499999999998,60.985,106.65,39.015,125.545,45.925,85.0,31.1,62.81,22.975,1,3.0
10.0,5.0,360.0,56.185,2040.0,1613.0,427.0,20.0,39.0,455.5,322.5,133.0,4.0,11.5,30.795,54.975,259.5,304.5,64.0,1520.0,498660.0,165.185,47.35,139.175,39.895,44.48,12.75,200.11,57.365,132.245,37.91,16.48,4.725,3.915,0.145,27.0,168.65,166.35000000000002,2354.5,2189.5,2489.5,252.1,72.265,96.745,27.735,243.135,69.7,105.71,30.3,182.835,52.41,111.35,31.92,54.66,15.67,1.5,0.0,348.0,52.185,1990.0,1386.0,604.0,18.0,53.0,482.0,235.0,247.0,4.5,21.5,39.365,50.025000000000006,274.0,431.5,221.0,1547.0,503079.0,155.52499999999998,45.0,150.195,43.545,39.435,11.455,206.08,59.685,123.67,35.845,15.405,4.470000000000001,4.025,0.12,32.0,170.15,167.89999999999998,2566.5,2458.5,2681.0,257.815,74.695,87.345,25.305,201.48,58.365,143.675,41.635000000000005,144.02499999999998,41.735,117.665,34.06,83.46000000000001,24.205,1,2.0
5.0,12.0,427.0,55.335,3024.0,2505.5,518.5,32.5,45.5,482.0,307.5,174.5,3.5,15.0,37.615,59.39,488.0,608.5,25.5,1501.5,608066.0,193.41,46.03,172.45,40.995000000000005,54.625,12.975,249.96,59.485,156.57999999999998,37.2,13.955000000000002,3.3150000000000004,5.55,0.125,42.5,205.8,206.55,2124.5,1994.5,2257.0,308.21500000000003,73.325,112.275,26.675,284.61,67.695,135.88,32.305,227.01,53.995,116.245,27.645,77.235,18.36,1.0,0.5,339.5,49.0,2361.5,1708.5,653.0,19.0,56.5,436.0,168.5,267.5,2.0,22.5,52.5,58.07,232.0,203.0,34.5,1407.0,568026.5,224.095,53.55,148.51,35.535,45.575,10.915,230.065,55.0,178.54000000000002,42.71,9.575,2.285,7.91,0.175,49.0,208.9,204.65,2314.0,2152.0,2452.5,318.815,76.23,99.365,23.770000000000003,220.215,52.675,197.97,47.325,168.47500000000002,40.305,114.08,27.28,135.63,32.415,0,-1.0
5.0,8.0,359.0,51.975,2301.5,1859.0,442.5,22.5,41.5,271.5,175.5,96.0,2.5,9.0,35.27,42.1,214.0,408.5,76.5,1469.5,507235.5,199.03,51.945,139.875,36.510000000000005,44.225,11.545000000000002,224.61,58.620000000000005,146.18,38.155,12.345,3.225,5.695,0.13,43.0,180.3,178.3,2621.0,2310.0,2878.0,255.11,66.59,128.015,33.41,271.245,70.79499999999999,111.885,29.205,203.095,53.010000000000005,121.325,31.67,58.71,15.325,0.5,1.0,385.0,55.83,2500.5,1946.5,554.0,25.5,47.5,327.5,197.5,130.0,2.5,12.0,23.090000000000003,60.435,149.5,612.0,65.0,1460.5,501638.5,196.87,51.47,136.735,35.705,49.28,12.83,234.21,61.235,128.07,33.39,20.605,5.37,5.725,0.1149999999999999,50.0,183.25,179.25,2681.5,2664.5,2705.0,294.58,76.97,88.305,23.03,224.92,58.78,157.96499999999995,41.22,164.88,43.1,126.0,32.895,92.005,24.015,0,-5.0
3.0,9.0,395.0,47.405,1919.5,1558.0,361.5,20.0,32.0,580.0,480.5,99.5,5.5,8.5,37.6,17.365,310.5,207.5,0.0,1563.5,413602.0,121.755,42.31,124.615,43.305,41.415,14.39,170.135,59.12,109.69,38.115,7.96,2.765,2.9850000000000003,0.12,24.5,140.05,134.75,2457.0,2215.0,2686.0,207.05,71.945,80.735,28.055,194.29,67.50999999999999,93.5,32.489999999999995,150.125,52.17,82.12,28.535,55.535,19.3,1.0,1.0,419.5,45.37,1971.5,1545.5,426.0,17.5,38.0,451.0,311.5,139.5,3.5,12.0,44.54,25.415,279.0,207.0,38.5,1540.5,408646.5,126.45,44.01,120.12,41.855,40.675,14.135,154.635,53.905,120.94,42.03,11.67,4.065,5.045,0.135,37.5,136.0,134.9,2426.5,2466.5,2413.5,207.675,72.34,79.57,27.66,184.425,64.17999999999999,102.825,35.82,127.155,44.245,95.595,33.295,64.5,22.465,0,-4.0
11.0,9.0,346.0,51.275,2521.0,1921.5,599.5,24.0,57.5,759.0,531.0,228.0,6.5,21.5,45.58,41.86,259.0,432.5,67.0,1462.5,591223.0,238.96,52.395,167.37,36.665,49.985,10.94,259.125,56.815,181.325,39.715,15.86,3.47,5.205,0.14,37.5,216.85,212.5,2416.0,2393.0,2425.5,335.225,73.455,121.09,26.545,258.62,56.68,197.695,43.32,187.855,41.17,132.24,28.98,136.21499999999995,29.85,0.5,0.5,358.5,53.05,2720.0,2140.0,580.0,26.0,52.0,237.0,122.5,114.5,1.5,10.5,39.465,75.285,345.0,479.5,34.0,1517.0,619674.0,219.285,48.165,180.575,39.63,55.585,12.205,251.14,55.135000000000005,183.605,40.32,20.7,4.545,3.025,0.405,19.0,216.1,210.7,2767.5,2604.5,2931.0,344.775,75.715,110.67,24.285,343.05,75.32,112.395,24.68,272.41,59.815,124.485,27.33,58.545,12.855,0,-1.0
8.0,11.0,412.5,50.535,2341.5,1860.5,481.0,22.0,40.0,569.5,368.0,201.5,4.0,14.5,54.19499999999999,26.65,213.0,268.5,40.5,1534.5,503830.5,161.195,45.46,141.95,40.03,51.47,14.510000000000002,182.625,51.505,158.31,44.64,13.68,3.86,3.585,0.125,29.0,175.89999999999998,169.65,2504.5,2187.5,2817.5,245.47,69.22,109.15,30.78,208.315,58.745000000000005,146.3,41.255,144.14999999999998,40.65,111.18,31.35,99.285,28.0,1.0,2.0,431.5,48.145,2466.5,1899.5,567.0,23.0,50.0,465.5,293.0,172.5,4.0,15.5,31.380000000000003,37.75,429.5,408.5,107.0,1545.5,513135.5,157.895,44.16,148.295,41.43,51.75,14.41,196.835,55.015,148.815,41.545,12.285,3.44,4.859999999999999,0.1149999999999999,42.0,171.25,171.05,2671.0,2381.0,2969.5,259.955,72.61,97.99,27.39,232.93,65.08000000000001,125.01,34.92,181.23,50.64,95.825,26.77,80.885,22.59,0,-2.0
17.0,10.0,417.5,46.905,3678.5,2900.5,778.0,33.0,68.5,810.5,553.0,257.5,6.5,23.5,90.335,47.33,493.0,312.0,96.0,1489.5,746484.5,271.71000000000004,49.655,207.99,38.010000000000005,67.45500000000001,12.325,306.375,55.99,217.995,39.845,22.785,4.165,10.985,0.12,103.5,261.35,257.6,2479.5,2298.5,2664.0,402.67,73.595,144.49,26.405,320.195,58.525,226.96,41.475,234.185,42.805,161.55,29.53,151.42,27.67,0.0,1.5,345.5,44.895,3146.5,2264.5,882.0,26.0,71.5,535.0,265.5,269.5,3.0,20.5,44.31,49.290000000000006,400.5,310.0,38.0,1434.5,725977.0,300.21000000000004,54.29,187.675,33.935,65.09,11.77,311.32,56.3,226.285,40.925,15.365,2.78,11.815,0.145,81.0,257.4,256.9,2328.0,2350.5,2294.0,411.395,74.395,141.57999999999998,25.605,382.47,69.16499999999999,170.5,30.835,297.73,53.84,152.22,27.525,103.02,18.635,0,-1.0
