goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
0.0,3.0,6.0,2.0,421.0,47.82,2313.0,1802.5,510.5,21.5,45.5,470.0,334.5,135.5,3.5,12.5,266.0,313.0,20.0,1506.0,472140.0,49.28,42.34,20.59,55.91,42.85,5.65,52.5,2326.0,2037.5,2532.5,67.78,34.45,65.64,34.67,49.64,33.48,20.39,1.0,1.0,383.0,51.77,2061.5,1446.0,615.5,17.5,49.5,654.5,413.0,241.5,5.0,19.5,255.5,282.0,86.0,1499.5,466618.5,46.68,42.17,15.53,55.04,42.11,4.31,29.5,2792.5,2597.0,2933.5,74.34,26.16,54.19,45.83,39.42,33.71,32.22,1.0,1.0
1.0,4.0,7.0,4.0,403.5,51.415,2018.5,1550.0,468.5,18.5,42.0,315.5,175.0,140.5,2.0,13.0,213.5,201.0,1.5,1557.0,449674.0,45.42,42.21,18.61,60.26,42.95,5.36,36.0,2162.5,2110.0,2141.5,72.08,29.89,66.91,35.25,54.51,34.59,22.64,1.5,0.0,447.5,50.43,2311.5,1738.5,573.0,20.5,54.0,525.0,335.5,189.5,3.5,18.5,427.5,293.0,23.5,1525.5,433634.0,46.54,42.81,14.84,59.99,38.92,8.58,53.0,2413.5,2133.5,2612.5,80.54,23.26,65.19,46.35,43.67,39.42,29.32,0.0,1.5
3.0,7.0,13.0,4.0,411.0,54.53,2559.5,1918.0,641.5,24.0,54.0,653.5,453.0,200.5,5.5,18.0,311.5,435.0,44.5,1539.5,522987.5,49.14,43.88,15.28,58.17,39.25,3.94,26.0,2359.5,2247.5,2515.5,74.34,25.69,60.32,41.71,45.62,31.48,24.95,1.0,1.5,409.0,47.895,2502.5,1858.5,644.0,23.5,56.5,451.5,260.0,191.5,3.0,16.5,503.5,493.5,39.0,1619.0,552854.5,46.12,38.76,21.56,58.83,40.43,5.13,65.5,2376.0,2289.0,2474.5,77.93,27.17,69.45,35.3,52.05,32.25,20.02,1.5,1.0
3.0,7.0,1.0,0.0,397.0,54.06,1117.0,822.0,295.0,9.5,26.0,362.5,232.5,130.0,3.0,11.5,258.0,133.5,70.0,1601.0,227930.5,42.36,41.63,16.84,66.01,34.63,4.53,27.0,2632.0,2471.0,2722.5,84.91,15.53,49.25,51.54,32.31,41.12,32.05,0.5,1.0,357.0,48.895,1024.5,782.0,242.5,9.0,21.0,79.0,50.0,29.0,0.5,2.5,223.0,119.0,0.0,1514.0,216572.0,51.2,45.09,13.87,60.46,37.08,8.66,25.5,2690.0,2695.5,2664.5,62.29,40.1,79.35,28.57,65.04,36.73,10.12,1.0,0.5
3.0,8.0,5.0,4.0,402.5,55.82,2444.5,1857.5,587.0,23.0,53.0,405.5,257.0,148.5,3.0,14.5,386.0,380.5,48.0,1575.0,538340.5,45.46,44.17,14.33,59.0,40.99,5.6,40.5,2572.0,2483.0,2669.0,74.8,27.9,69.53,32.42,53.31,35.65,18.51,0.5,1.5,448.0,51.145,2728.0,2145.0,583.0,26.0,51.5,587.0,450.0,137.0,5.5,11.5,345.5,482.0,99.0,1538.0,528229.5,49.28,43.02,16.09,58.39,36.07,10.42,44.5,2606.5,2570.5,2677.0,74.79,25.92,64.66,37.3,45.58,34.17,22.03,1.5,0.5
1.0,1.0,0.0,0.0,401.0,25.755,18.0,0.0,18.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1851.5,16277.0,48.17,44.26,18.81,63.0,36.56,18.67,0.0,2649.0,1500.5,0.0,100.0,6.01,63.0,53.4,51.76,25.76,35.44,0.0,0.0,442.5,32.145,72.0,48.5,23.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1710.5,13935.0,51.55,36.38,19.9,61.6,48.5,14.54,1.0,2196.0,1379.0,86.5,64.96,51.78,100.0,0.0,100.0,28.27,0.0,0.0,0.0
2.0,8.0,3.0,1.0,415.0,50.435,2263.0,1811.5,451.5,23.0,40.5,485.0,312.5,172.5,4.0,16.5,442.5,441.5,50.5,1573.5,507711.0,44.66,41.2,18.22,66.2,46.35,4.78,46.5,2294.0,2143.0,2447.5,78.51,24.76,59.67,44.14,45.49,32.63,26.89,2.0,2.0,431.5,52.255,2401.0,1787.5,613.5,22.0,44.5,250.5,105.5,145.0,1.5,13.0,383.0,417.5,44.5,1555.5,497686.0,44.09,43.29,20.34,57.46,38.9,3.76,63.0,2327.0,2256.5,2344.5,70.13,31.16,68.98,34.88,52.09,30.81,20.14,2.0,2.0
1.0,4.0,8.0,2.0,434.0,50.92,2469.5,1834.5,635.0,23.0,58.5,316.5,144.0,172.5,2.0,15.5,416.5,385.5,29.5,1522.5,482849.0,54.05,43.94,19.9,61.28,36.59,4.56,41.5,2445.0,2494.5,2381.0,76.6,25.94,68.45,31.79,47.36,38.66,16.43,0.0,0.5,450.0,50.025,2513.0,1892.5,620.5,22.5,50.0,420.0,160.0,260.0,2.0,18.5,298.0,364.5,40.0,1550.5,493744.0,47.2,43.88,18.5,55.77,43.1,9.56,53.0,2253.0,2066.0,2438.0,74.03,26.51,60.57,39.44,42.76,33.91,25.14,0.5,0.0
5.0,8.0,3.0,0.0,448.0,45.815,1442.5,1084.5,358.0,12.5,31.0,262.0,91.0,171.0,1.5,15.0,195.5,169.5,62.5,1615.5,298372.5,45.94,50.11,16.77,56.97,40.71,4.99,26.0,2456.0,2356.0,2459.5,78.33,29.05,59.84,47.47,46.68,36.13,28.42,2.0,0.5,347.0,42.02,1115.0,781.0,334.0,10.0,29.0,221.0,146.0,75.0,1.5,6.5,177.0,221.5,3.5,1555.5,274522.5,54.6,43.81,21.3,55.51,42.49,5.7,26.0,2549.0,2177.0,2719.0,69.32,32.31,68.78,32.11,54.35,34.08,17.01,0.5,2.0
3.0,9.0,9.0,4.0,414.0,56.47,2912.0,2292.0,620.0,30.0,55.5,783.0,642.0,141.0,7.5,13.5,634.0,536.5,92.5,1577.5,637601.5,45.21,44.38,19.72,67.79,37.13,3.05,44.5,2284.0,2183.0,2343.5,84.03,23.44,62.03,38.38,43.78,35.46,22.24,1.0,1.0,406.5,42.935,2853.0,1927.5,925.5,22.0,77.0,543.0,217.0,326.0,2.5,24.5,385.5,263.0,32.5,1556.5,626303.0,52.45,36.8,22.24,54.42,41.92,6.35,79.0,2205.0,2011.5,2405.5,72.98,28.36,69.16,33.28,49.84,34.21,18.99,1.0,1.0
2.0,9.0,5.0,5.0,448.0,51.260000000000005,2061.0,1658.0,403.0,19.5,36.5,403.0,261.5,141.5,3.5,12.5,214.0,237.5,89.5,1631.0,399557.0,45.73,40.89,20.93,56.9,42.34,4.5,35.5,2470.0,2253.0,2680.0,75.09,34.11,64.96,46.91,47.76,34.88,33.53,1.5,0.5,395.0,43.875,1766.5,1350.0,416.5,15.0,36.0,186.0,92.0,94.0,1.0,8.0,247.5,155.5,8.0,1484.0,358517.0,51.14,39.98,12.63,60.21,37.27,7.22,54.5,2731.5,2751.0,2716.5,82.88,22.39,76.56,24.22,64.4,27.77,14.26,0.5,1.5
1.0,2.0,2.0,1.0,387.5,51.375,472.5,358.5,114.0,4.5,9.5,104.0,80.0,24.0,1.0,2.0,48.0,70.5,0.0,1561.0,95237.0,64.41,33.17,23.1,60.8,44.29,5.66,6.5,2273.0,1971.0,2350.5,70.07,43.69,78.45,26.81,55.63,51.69,13.63,0.0,0.0,427.0,50.55,721.0,594.0,127.0,8.0,11.5,157.0,125.0,32.0,2.0,3.0,89.0,208.5,74.0,1567.5,138697.5,48.9,39.21,17.66,52.84,47.1,4.68,12.0,2627.0,2282.5,3175.5,71.32,33.73,59.14,41.08,41.28,33.08,26.54,0.0,0.0
3.0,6.0,7.0,2.0,394.5,52.21,2198.5,1627.0,571.5,20.0,54.0,419.0,277.0,142.0,3.0,13.0,325.5,339.5,23.5,1478.5,484918.0,52.04,37.04,13.77,56.37,41.35,4.48,52.5,2054.5,1893.0,2159.5,74.71,29.67,71.49,30.94,55.6,30.52,15.56,1.0,0.5,412.0,53.67,2321.0,1723.5,597.5,22.5,55.5,606.5,373.5,233.0,4.5,22.0,169.5,570.5,92.0,1518.0,496707.0,50.88,42.47,16.05,56.78,43.82,4.14,54.5,2481.5,2393.0,2606.5,82.05,26.78,62.69,48.29,47.32,31.59,32.48,0.5,1.0
2.0,7.0,13.0,4.0,397.5,51.85,2430.5,1985.0,445.5,24.0,40.0,436.5,268.0,168.5,3.0,15.5,424.0,356.5,34.0,1520.5,510053.5,47.68,39.11,15.03,61.07,37.61,4.39,52.5,2236.0,1981.5,2460.5,68.49,32.22,60.25,41.44,43.89,31.72,26.0,0.0,0.5,337.5,48.585,1965.0,1385.5,579.5,17.0,53.0,419.5,222.0,197.5,2.5,17.5,182.0,314.0,30.5,1496.5,503010.5,52.29,44.96,13.33,60.93,45.54,4.71,47.0,2292.5,2139.0,2447.0,78.64,27.48,64.18,36.93,49.33,29.67,23.2,0.5,0.0
0.0,4.0,4.0,2.0,448.5,53.775,2361.5,1744.0,617.5,21.5,51.5,723.0,454.5,268.5,5.0,20.5,379.5,364.5,51.0,1618.5,503918.0,42.65,45.69,21.26,54.35,41.43,6.72,39.0,2407.0,2292.0,2534.5,74.23,32.27,60.36,43.98,37.64,40.08,23.49,2.0,0.0,393.5,53.915000000000006,2160.5,1537.0,623.5,22.0,58.0,772.5,610.0,162.5,7.0,15.0,212.0,689.5,90.0,1515.5,461025.5,51.46,39.36,20.12,63.24,36.31,5.17,72.0,2600.0,2455.0,2735.0,81.78,22.65,66.92,36.43,50.1,34.08,21.24,0.0,2.0
4.0,8.0,8.0,1.0,447.0,51.86,2706.0,2150.0,556.0,26.0,50.0,562.5,392.5,170.0,4.5,15.0,412.5,398.5,42.5,1545.5,501409.0,50.49,39.85,19.7,56.63,41.25,5.05,39.0,2552.5,2491.0,2610.5,74.93,29.76,70.31,33.6,54.46,30.46,21.14,2.5,2.0,458.5,50.8,2592.0,2074.0,518.0,23.0,48.5,565.0,376.0,189.0,4.0,17.0,469.0,252.0,26.5,1582.5,510698.5,46.5,42.6,17.51,60.94,44.11,6.41,64.0,2603.0,2352.0,2830.5,71.83,29.53,59.11,41.41,46.03,33.13,28.67,2.0,2.5
4.0,8.0,5.0,1.0,420.5,52.335,2081.0,1679.0,402.0,20.0,36.0,349.0,195.0,154.0,2.0,13.5,263.0,215.0,7.0,1529.0,406446.5,46.31,40.95,16.51,55.31,43.65,6.02,30.0,2488.5,2336.5,2558.0,79.36,29.58,63.41,40.27,45.82,35.68,25.01,1.5,0.0,358.0,52.88,1721.0,1296.0,425.0,15.5,35.5,357.5,243.5,114.0,3.0,10.0,220.0,281.5,61.0,1466.0,383486.5,50.99,39.29,13.81,58.93,41.54,4.36,26.5,2430.5,2137.0,2750.0,72.39,29.44,67.5,32.5,50.98,32.12,19.73,0.0,1.5
5.0,7.0,6.0,3.0,414.5,51.105,2365.5,1796.0,569.5,20.0,51.0,452.5,286.5,166.0,3.0,14.5,388.5,179.5,16.5,1553.0,471831.5,44.39,44.26,19.12,59.9,44.92,3.82,43.0,2569.5,2301.0,2816.5,78.4,21.96,62.16,40.52,46.69,36.8,21.85,2.5,1.0,423.5,42.805,2304.5,1811.0,493.5,20.0,43.5,544.0,377.0,167.0,4.0,14.0,275.0,192.0,22.0,1554.0,465688.5,48.13,45.95,16.96,57.85,38.6,4.94,51.0,2539.5,2393.5,2603.5,69.09,31.12,67.48,35.12,51.99,29.67,21.37,1.0,2.5
5.0,10.0,9.0,6.0,359.0,44.78,2565.5,1828.0,737.5,21.5,65.0,663.5,463.5,200.0,5.5,18.0,280.0,209.5,86.5,1516.0,539947.0,51.83,37.26,16.87,60.87,41.0,5.44,51.0,2558.0,2349.0,2733.0,72.01,28.92,73.23,32.73,53.56,34.8,17.07,2.0,0.5,447.0,49.205,2873.5,2240.5,633.0,24.5,55.0,485.5,247.0,238.5,3.0,19.5,426.0,232.0,69.5,1505.0,530591.5,48.97,39.13,15.1,61.55,48.37,5.89,54.5,2408.5,2395.5,2429.0,79.28,28.58,61.82,42.25,43.98,37.4,24.95,0.5,2.0
0.0,4.0,9.0,4.0,340.5,56.855,2098.5,1502.0,596.5,19.5,50.5,428.5,281.5,147.0,3.5,14.5,351.0,395.5,58.0,1490.0,484697.0,53.72,39.41,14.67,55.71,40.73,4.64,46.5,2380.0,2212.5,2500.0,77.27,30.41,70.68,30.46,54.58,33.94,18.85,0.5,0.5,431.5,53.685,2486.0,1940.0,546.0,23.0,41.0,532.0,368.0,164.0,5.0,14.5,213.5,328.0,107.5,1502.0,485620.5,47.92,41.64,14.48,59.91,50.97,6.03,65.0,2151.5,2056.0,2288.0,78.63,25.89,54.67,47.12,40.1,32.02,30.11,0.5,0.5
4.0,9.0,6.0,3.0,436.5,49.54,2607.5,2016.0,591.5,22.5,49.0,477.0,343.5,133.5,4.0,10.5,496.5,198.5,59.0,1642.5,553521.5,39.22,44.43,19.79,58.57,41.38,8.98,50.5,2697.5,2658.0,2727.0,74.51,28.84,70.16,34.88,52.27,31.06,21.15,1.0,0.5,488.0,47.98,2804.0,2261.5,542.5,25.5,46.5,619.5,456.5,163.0,5.0,13.0,591.0,292.5,48.0,1623.0,540716.0,41.66,42.5,19.21,66.33,39.04,6.72,51.0,2533.5,2394.0,2653.5,74.18,32.91,64.04,38.06,47.21,33.55,23.53,0.5,1.0
3.0,8.0,2.0,0.0,471.5,54.265,1891.0,1470.5,420.5,18.5,38.5,363.5,232.5,131.0,3.0,12.0,314.5,359.5,50.0,1600.5,374557.0,40.28,43.15,17.74,55.96,45.02,3.73,30.5,2440.0,2540.5,2360.5,80.07,26.2,62.29,41.3,42.38,37.68,21.6,1.0,0.5,456.5,46.64,1869.0,1508.0,361.0,16.5,33.0,191.0,93.5,97.5,1.0,9.5,223.0,156.0,8.5,1583.5,366350.5,42.52,39.18,19.6,56.75,44.04,5.31,45.0,2511.5,2296.5,2674.0,70.57,31.57,71.59,32.43,53.25,37.58,16.88,0.5,1.0
4.0,7.0,15.0,5.0,374.5,54.155,2435.5,1769.0,666.5,23.0,57.0,354.5,184.5,170.0,2.5,15.5,278.5,424.5,73.0,1533.0,533378.0,51.55,36.05,18.14,61.48,46.39,3.22,63.0,2682.0,2329.5,2985.5,72.18,28.61,69.54,37.49,47.41,36.24,20.37,0.5,0.5,391.5,49.97,2416.5,1807.0,609.5,22.5,53.5,542.0,397.5,144.5,5.0,13.0,373.0,454.0,108.0,1616.5,564914.0,44.56,40.29,21.74,57.65,41.65,6.16,41.5,2595.5,2428.0,2777.5,75.68,24.6,65.64,34.43,46.88,36.15,20.16,0.5,0.5
2.0,4.0,6.0,3.0,460.5,51.845,2598.0,1378.0,1220.0,17.5,76.0,697.5,446.5,251.0,6.0,23.5,544.5,337.0,127.5,1665.0,545869.5,37.28,43.55,21.99,57.55,42.39,3.61,48.0,2589.5,2555.0,2719.5,72.04,37.87,68.45,43.53,51.5,33.93,26.76,0.5,0.5,383.0,48.315,2342.0,1613.5,728.5,20.0,52.0,437.0,253.5,183.5,3.0,16.0,258.0,406.0,51.5,1551.0,507988.5,46.23,43.3,13.82,61.19,41.86,2.85,48.0,2620.0,2602.5,2645.5,75.9,27.18,65.33,37.69,46.56,35.88,21.95,0.5,0.5
4.0,16.0,10.0,5.0,440.5,51.825,3675.5,2970.5,705.0,34.0,63.0,922.5,667.0,255.5,7.5,22.5,526.0,377.5,91.5,1569.0,715885.0,45.0,41.56,18.29,54.12,43.51,4.0,53.0,2263.0,2136.0,2372.5,77.03,30.52,58.16,44.39,43.3,34.39,31.39,1.5,1.5,465.0,45.875,3696.5,2624.5,1072.0,30.5,92.5,749.5,458.5,291.0,5.0,27.0,708.5,418.0,47.0,1584.0,721181.0,43.46,40.95,20.99,65.78,40.48,5.27,126.5,2379.0,2090.0,2658.0,74.1,28.01,66.92,34.13,53.22,32.93,19.91,1.5,1.5
4.0,6.0,3.0,0.0,454.5,51.3,1560.0,1249.5,310.5,14.5,27.5,323.5,193.5,130.0,2.0,11.5,221.5,126.0,6.0,1456.0,281156.5,56.15,39.55,12.69,54.67,42.95,4.64,34.5,2753.0,2719.5,2983.5,82.49,19.91,64.22,39.47,47.33,35.75,21.02,0.5,0.0,387.5,45.6,1161.0,898.5,262.5,10.0,23.0,204.5,132.5,72.0,1.5,6.5,104.0,104.0,17.0,1452.5,236067.5,58.07,39.85,11.59,60.73,39.32,7.22,23.0,2548.0,2055.5,3004.0,67.63,46.02,75.68,34.96,58.25,36.89,19.07,0.0,0.5
2.0,5.0,10.0,3.0,439.0,51.47,2903.5,2204.0,699.5,26.0,61.5,777.0,587.5,189.5,6.5,16.5,474.5,370.0,60.0,1532.5,582236.0,49.38,38.08,18.93,53.11,42.58,9.46,60.0,2378.5,2335.0,2397.5,73.01,28.82,63.72,37.6,49.15,30.07,23.91,1.5,1.5,368.0,50.8,2592.5,1880.5,712.0,24.0,64.0,541.5,308.0,233.5,4.5,21.0,174.5,536.5,146.5,1441.5,548801.5,54.74,38.62,11.93,61.86,42.08,5.91,71.0,2323.0,2137.0,2472.0,76.64,26.66,64.91,39.37,49.49,33.35,21.61,1.5,1.5
3.0,4.0,7.0,4.0,339.5,51.9,2232.0,1764.5,467.5,21.5,41.5,490.5,370.5,120.0,5.0,10.5,321.0,374.0,118.5,1472.5,497978.0,52.99,35.56,14.87,57.39,40.22,5.07,51.5,2562.5,2408.5,2741.5,74.14,26.34,70.44,35.23,56.04,35.6,17.91,0.0,1.0,385.5,48.73,2314.0,1622.0,692.0,19.0,62.0,545.0,337.0,208.0,4.0,18.0,336.0,294.0,66.5,1472.0,503404.0,53.28,42.41,12.46,62.4,35.85,3.82,66.0,2288.0,1967.5,2548.0,77.23,24.82,61.21,39.44,42.85,39.39,25.59,1.0,0.0
2.0,8.0,4.0,1.0,406.0,58.59,2283.0,1753.5,529.5,22.0,44.5,567.5,367.5,200.0,4.0,17.5,250.5,422.5,31.5,1502.5,494612.0,56.59,41.64,17.73,62.46,37.97,5.2,61.5,2542.5,2264.0,2820.0,80.43,30.45,63.47,47.75,45.5,36.15,28.54,0.5,0.5,419.5,50.88,2460.5,1777.0,683.5,22.0,58.0,468.5,337.0,131.5,4.5,12.0,203.0,410.5,113.0,1539.5,508131.0,43.91,42.92,16.07,57.7,41.04,5.95,69.5,2380.0,2196.5,2576.0,74.82,26.48,70.92,31.85,55.01,27.26,19.24,0.5,0.5
0.0,5.0,9.0,4.0,395.0,50.895,1439.0,1053.0,386.0,13.0,34.0,259.5,134.5,125.0,1.5,11.0,224.0,109.0,0.5,1594.5,341363.0,45.31,39.13,23.26,49.04,47.62,5.93,31.0,2523.5,2286.5,2722.5,65.17,36.28,69.86,37.43,51.28,34.74,19.63,0.0,0.0,425.0,52.08,1655.5,1297.0,358.5,15.0,32.0,269.0,168.0,101.0,2.0,8.5,207.0,206.0,31.0,1612.5,345343.0,41.75,45.02,17.97,53.47,47.44,4.83,38.0,2464.5,2196.0,2716.5,76.32,24.64,58.83,43.5,38.96,36.47,25.76,0.0,0.0
0.0,0.0,7.0,4.0,448.0,53.125,1429.5,1126.0,303.5,14.5,26.5,237.5,102.5,135.0,1.5,12.0,199.0,240.5,49.5,1692.0,308043.0,40.44,47.83,22.45,48.64,50.2,6.84,29.0,3041.0,3102.5,3079.5,70.92,33.69,65.13,38.89,47.21,34.52,21.85,0.0,0.0,380.0,47.38,1201.0,837.0,364.0,10.5,31.5,275.5,162.5,113.0,2.0,10.0,114.0,213.0,36.5,1483.0,270913.5,52.06,43.27,11.03,60.16,41.34,7.97,32.0,2522.0,2466.0,2701.5,78.82,27.94,65.89,40.69,50.11,29.08,26.36,0.0,0.0
2.0,7.0,9.0,3.0,438.0,50.365,2463.5,1936.5,527.0,22.5,48.0,560.5,404.0,156.5,5.0,14.5,375.0,258.5,79.5,1597.0,516708.0,42.44,42.24,20.04,60.82,44.06,4.85,57.5,2504.5,2380.5,2619.5,68.59,33.09,60.56,43.55,42.81,35.23,24.43,1.5,0.0,380.0,46.305,2142.5,1476.5,666.0,17.0,59.5,310.0,87.0,223.0,1.0,20.0,227.0,241.0,23.0,1535.0,486833.0,49.84,39.25,16.9,56.0,49.75,5.81,29.5,2528.0,2278.0,2780.0,84.3,25.44,66.91,40.5,47.79,35.93,22.37,0.0,1.5
2.0,5.0,9.0,3.0,411.0,49.41,2385.5,1767.0,618.5,21.0,52.0,533.0,438.0,95.0,4.5,8.5,389.5,285.5,18.0,1487.5,529577.5,49.95,38.08,16.85,58.53,46.23,4.79,71.0,2300.5,2105.0,2452.0,65.45,35.34,71.43,29.3,55.4,29.41,16.63,1.5,0.5,419.5,54.155,2726.5,2195.5,531.0,28.0,49.5,870.5,664.0,206.5,8.5,20.0,383.0,637.0,193.5,1540.5,541627.5,50.54,47.77,15.31,57.6,40.31,6.5,60.0,2524.5,2452.5,2611.5,78.23,27.35,54.1,48.01,38.33,34.84,30.3,0.5,1.5
3.0,7.0,9.0,4.0,440.5,50.74,2805.0,2204.5,600.5,28.0,53.5,619.0,396.5,222.5,4.5,20.0,452.0,496.5,38.0,1669.0,563452.5,40.99,41.91,23.54,57.05,43.37,5.11,33.0,2637.0,2521.5,2734.0,76.48,37.61,67.61,43.3,50.32,33.79,26.35,2.0,0.5,385.0,56.54,2444.0,1908.0,536.0,24.0,48.0,703.5,555.0,148.5,6.5,12.0,179.5,516.5,98.5,1611.5,536256.5,45.42,43.99,22.61,52.17,44.13,6.54,47.5,2565.5,2398.0,2741.0,77.36,29.09,68.86,38.09,52.13,31.6,25.2,0.5,2.0
5.0,11.0,10.0,4.0,345.0,51.3,2286.5,1651.0,635.5,21.5,56.0,462.0,301.5,160.5,4.0,14.5,171.0,442.0,99.0,1530.0,541765.5,48.88,42.39,13.4,63.64,35.21,6.72,32.0,2582.5,2472.0,2709.0,72.83,29.69,71.82,32.18,55.01,29.1,20.16,0.5,0.0,377.5,54.370000000000005,2399.0,1699.5,699.5,22.5,62.0,666.5,459.0,207.5,7.0,18.5,259.0,562.5,240.5,1591.0,561502.5,50.14,36.93,24.46,51.96,44.34,5.26,79.5,2582.5,2400.0,2738.5,74.6,25.96,59.35,41.74,44.72,30.23,25.92,0.0,0.5
0.0,3.0,7.0,5.0,412.0,52.875,1775.0,1441.5,333.5,17.0,31.0,275.5,192.5,83.0,2.0,7.5,251.5,251.5,14.0,1532.5,354933.5,53.13,40.85,17.29,63.69,39.82,7.29,37.5,2383.5,2184.0,2535.0,69.05,33.33,67.85,34.86,48.46,34.7,22.93,1.0,1.0,369.5,51.285,1558.5,1080.0,478.5,14.0,42.5,351.5,230.0,121.5,2.5,11.5,190.0,333.5,25.0,1507.5,348785.5,55.14,36.47,15.98,62.08,41.97,5.01,45.5,2170.5,2126.5,2192.5,79.6,22.83,65.52,40.8,48.73,36.98,21.94,1.0,1.0
4.0,9.0,9.0,1.0,451.0,45.325,2385.5,1781.0,604.5,21.5,55.5,363.0,184.5,178.5,2.5,17.0,392.0,334.0,64.5,1622.5,488718.5,38.69,42.35,19.47,54.77,43.18,5.82,47.0,2755.5,2699.5,2759.5,73.52,26.73,64.94,36.73,46.21,33.74,22.96,2.0,0.0,460.5,51.11,2357.0,1826.0,531.0,23.0,42.5,492.5,279.5,213.0,3.5,15.0,181.0,475.5,69.5,1558.0,458150.5,49.18,41.33,18.63,51.72,42.52,8.53,53.5,2420.0,2260.0,2526.5,73.62,34.36,63.07,39.4,49.73,29.93,25.74,0.0,2.0
2.0,6.0,8.0,4.0,409.0,53.32,2391.0,1831.0,560.0,22.5,47.0,578.5,342.0,236.5,4.0,17.0,356.0,346.5,34.5,1541.5,512242.0,48.01,41.36,16.98,59.53,37.92,5.76,63.0,2606.0,2639.0,2603.0,71.74,35.68,67.09,34.56,48.81,35.82,19.14,1.0,0.5,402.5,54.855,2401.5,1676.5,725.0,21.5,65.5,502.0,287.5,214.5,3.5,19.5,343.5,503.5,64.5,1558.5,516235.0,45.76,39.94,16.9,60.62,36.7,3.71,58.0,2492.5,2556.5,2456.5,77.05,24.31,69.93,32.06,49.49,33.65,22.03,0.5,1.0
1.0,6.0,9.0,4.0,402.0,48.68,1705.5,1243.0,462.5,14.5,42.0,234.0,114.5,119.5,1.5,10.0,240.5,180.5,35.0,1570.5,368782.5,43.1,44.02,15.35,62.71,43.81,4.28,36.5,2482.0,2150.5,2735.5,76.18,30.18,74.01,33.75,51.98,33.59,20.85,0.5,1.0,487.0,43.315,2018.0,1616.5,401.5,19.5,36.0,398.5,260.5,138.0,3.0,12.5,503.0,334.5,40.0,1664.5,393151.0,40.07,40.72,22.64,56.91,43.99,5.31,51.0,2577.0,2520.0,2611.0,85.02,37.14,63.83,48.69,48.59,38.0,25.56,1.0,0.5
3.0,6.0,3.0,0.0,347.0,52.655,904.5,667.0,237.5,8.5,20.5,195.0,100.0,95.0,1.5,8.0,66.5,167.0,50.5,1605.0,250268.0,46.76,45.31,17.48,54.11,44.14,7.1,17.5,2795.0,2431.5,3172.0,85.78,23.7,57.3,48.59,43.73,34.36,29.86,0.0,0.5,444.5,50.665000000000006,1176.0,890.0,286.0,11.5,26.5,236.5,152.5,84.0,2.0,7.5,205.5,275.0,47.5,1667.5,261952.0,41.58,44.23,28.73,54.27,48.8,6.55,25.0,2249.0,2047.5,2300.5,67.39,44.47,75.13,29.14,65.34,26.55,20.29,0.5,0.0
5.0,11.0,4.0,1.0,415.5,49.425,1518.0,1194.0,324.0,14.0,30.0,493.0,395.5,97.5,4.5,9.0,212.5,179.0,46.5,1510.0,310073.5,56.08,37.28,18.21,61.0,40.26,1.79,35.5,2349.0,2288.5,2297.5,80.29,26.38,62.45,43.08,48.98,25.88,30.2,0.5,0.5,400.0,48.545,1562.0,1186.0,376.0,13.5,34.0,264.0,164.0,100.0,2.0,9.0,163.0,168.0,36.0,1489.0,303558.5,52.05,41.37,20.97,58.47,49.8,2.79,29.0,2454.5,2323.0,2556.0,75.05,25.8,69.67,32.26,54.85,31.73,20.68,0.5,0.5
