goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
4.0,10.0,10.0,6.0,403.5,49.295,2591.5,2008.5,583.0,25.0,47.5,394.5,245.0,149.5,3.0,13.0,417.0,335.0,54.5,1524.5,538349.5,52.71,40.91,18.84,67.66,44.14,6.08,47.5,2768.0,2573.5,3042.0,74.68,32.34,66.41,34.21,50.49,35.57,17.84,2.0,1.0,403.5,51.260000000000005,2596.5,1912.0,684.5,22.5,62.0,308.0,188.0,120.0,2.0,11.5,348.0,354.5,11.0,1494.5,522863.0,56.56,38.3,14.1,71.02,40.1,3.01,63.5,2951.0,2754.5,3108.5,79.75,21.13,73.24,28.87,54.22,34.41,14.55,1.0,2.0
4.0,4.0,11.0,3.0,387.0,44.815,2258.5,1719.0,539.5,20.0,46.5,528.0,403.0,125.0,4.5,11.0,324.5,262.0,42.0,1515.5,512784.5,51.85,42.38,18.97,63.78,45.53,3.93,48.0,2545.0,2428.5,2658.5,78.24,32.04,69.72,32.34,54.13,27.59,20.12,1.0,1.5,388.0,45.265,2284.5,1716.5,568.0,21.5,50.5,613.5,409.0,204.5,5.0,18.5,353.0,396.5,93.5,1526.0,514691.0,53.0,38.59,19.15,62.08,37.88,5.81,72.0,2239.0,2298.0,2173.0,76.23,31.36,60.0,41.71,44.09,33.92,28.39,1.5,1.0
2.0,4.0,7.0,6.0,403.0,48.745000000000005,2067.0,1585.0,482.0,20.0,41.5,409.0,246.5,162.5,4.0,14.0,365.0,354.5,117.0,1499.5,454099.0,58.79,38.05,21.87,66.3,44.29,6.6,48.5,2683.5,2565.5,2764.5,69.87,33.57,63.03,37.37,47.68,37.3,26.32,0.5,0.0,367.5,44.215,1875.5,1226.5,649.0,14.5,53.5,301.0,140.5,160.5,2.0,14.0,224.0,218.5,44.5,1471.0,445941.0,54.96,39.82,13.03,63.27,39.06,3.77,79.0,2276.5,2173.5,2308.0,76.87,29.69,66.38,37.55,49.7,36.36,18.11,0.0,0.5
2.0,12.0,9.0,5.0,386.5,48.77,1952.5,1381.5,571.0,16.0,46.0,550.0,322.0,228.0,4.0,19.5,308.5,208.5,77.0,1494.0,459661.5,53.3,40.14,16.83,65.06,44.09,6.17,41.0,2417.5,2158.0,2623.5,71.82,35.05,57.83,46.48,42.73,31.25,30.69,1.5,1.5,394.5,51.86,2136.0,1724.0,412.0,20.5,36.5,290.0,122.0,168.0,1.5,14.5,473.0,337.5,28.0,1549.5,475553.0,48.13,38.34,16.99,61.44,35.35,6.85,29.5,2306.0,2276.5,2386.5,75.55,29.11,72.92,40.56,58.9,33.96,21.73,1.5,1.5
0.0,0.0,9.0,5.0,380.0,52.55500000000001,1448.0,1115.0,333.0,14.0,25.5,67.0,25.0,42.0,0.5,3.5,157.0,192.5,24.5,1522.0,320783.0,58.77,45.44,18.47,67.92,42.72,6.22,32.5,2635.5,2155.0,2797.0,70.15,34.84,79.34,26.78,59.36,33.64,9.99,0.5,0.5,434.0,47.745000000000005,1638.5,1258.5,380.0,15.0,32.0,357.5,167.5,190.0,2.5,15.5,273.0,245.0,81.5,1635.0,347120.5,49.94,40.77,27.11,52.46,48.08,5.81,31.5,2626.0,2323.5,2982.0,83.46,21.37,53.37,46.79,34.45,38.46,31.02,0.5,0.5
0.0,3.0,8.0,2.0,360.5,47.475,2015.5,1459.0,556.5,16.5,47.5,331.5,188.5,143.0,2.0,12.0,324.0,164.0,7.0,1450.0,456565.5,57.35,37.94,18.02,62.76,46.09,6.86,53.0,2413.0,2222.5,2552.0,72.09,31.37,71.53,31.3,54.54,33.89,19.04,1.0,1.0,441.0,53.035,2360.0,1812.0,548.0,24.0,49.5,641.0,411.5,229.5,5.0,20.0,407.5,594.0,92.5,1522.5,479042.0,48.95,41.05,18.38,58.05,39.21,5.03,59.5,2246.0,2181.5,2263.5,73.5,30.7,51.8,48.52,37.54,37.53,32.14,1.0,1.0
4.0,7.0,2.0,1.0,409.0,52.92,1709.0,1281.0,428.0,15.5,36.0,344.0,226.0,118.0,3.0,10.0,159.0,241.0,73.0,1575.5,391280.0,47.31,39.01,17.98,55.73,39.78,5.61,40.0,2126.0,2064.5,2297.5,78.87,27.57,61.74,44.71,43.27,34.28,29.3,0.5,0.0,413.0,43.935,1875.0,1404.0,471.0,17.5,40.0,395.5,273.5,122.0,3.0,10.5,430.0,345.0,25.5,1614.5,397225.5,43.41,40.35,23.8,64.78,40.92,3.11,57.0,2604.0,2337.5,2759.0,73.75,29.55,71.15,30.39,51.3,34.37,16.43,0.0,0.5
1.0,5.0,6.0,3.0,412.0,51.14,2246.5,1735.0,511.5,21.5,46.0,609.5,420.5,189.0,5.0,16.5,405.0,360.5,82.0,1487.0,472283.0,57.15,43.04,19.16,60.03,41.37,4.47,56.5,2311.5,1985.0,2477.0,70.35,34.52,60.0,46.94,43.36,31.26,28.44,0.0,0.0,362.0,48.8,1913.0,1412.0,501.0,16.0,41.5,349.5,243.5,106.0,2.5,9.5,203.0,209.5,6.0,1416.0,448764.0,58.28,40.34,12.75,61.94,37.0,2.43,38.0,2338.5,2256.0,2349.5,80.82,29.39,69.15,34.31,55.45,31.75,19.68,0.0,0.0
2.0,8.0,5.0,1.0,444.5,55.16,2695.0,1994.5,700.5,26.5,62.0,911.0,654.5,256.5,9.5,23.5,321.5,511.5,203.5,1555.0,555059.5,50.5,40.22,24.5,57.8,46.64,3.9,64.0,2393.0,2202.0,2463.0,73.4,30.43,54.12,47.1,38.37,34.94,33.68,1.0,0.5,364.5,49.775000000000006,2220.5,1654.0,566.5,19.5,47.5,432.5,345.5,87.0,4.0,8.5,194.0,279.0,62.5,1378.0,487754.5,61.05,37.02,13.53,56.82,40.07,3.96,51.5,2280.5,2206.5,2295.0,71.86,32.54,70.48,29.66,55.64,28.53,19.94,0.5,1.0
2.0,6.0,7.0,5.0,384.0,55.205,2047.5,1475.5,572.0,19.5,49.5,517.5,336.5,181.0,4.0,15.5,271.0,408.5,61.5,1473.5,429002.0,57.85,36.27,16.43,60.63,38.11,2.4,36.5,2277.5,2283.5,2272.0,72.82,35.69,65.6,39.45,47.52,35.92,22.73,0.5,1.0,417.5,49.035,2176.0,1646.5,529.5,19.0,47.5,293.5,211.0,82.5,3.0,7.5,227.5,285.5,96.0,1479.0,435316.0,52.85,37.67,15.45,57.43,40.9,5.09,53.0,2408.5,2429.5,2303.5,80.62,20.2,67.26,34.31,51.14,36.03,16.98,1.0,0.5
4.0,7.0,11.0,1.0,414.5,52.19,2491.0,2019.5,471.5,24.0,41.0,642.0,484.5,157.5,5.0,14.0,352.5,351.0,20.0,1544.5,504677.5,46.92,40.51,16.1,54.81,43.48,4.36,55.0,2399.0,2247.0,2571.0,82.63,25.68,70.09,36.63,51.04,35.38,21.26,1.0,0.5,430.5,49.150000000000006,2465.5,1883.5,582.0,24.0,48.0,568.0,310.5,257.5,4.0,18.5,449.0,519.0,89.5,1502.0,478153.0,49.36,39.98,12.77,66.49,36.54,4.83,44.5,2458.0,2259.5,2630.5,71.39,30.62,60.06,42.36,41.87,35.73,25.45,0.5,1.0
3.0,7.0,15.0,6.0,360.0,54.675,2403.5,1745.0,658.5,23.0,61.0,536.0,356.5,179.5,4.0,17.5,335.0,381.5,54.0,1487.5,504663.5,61.54,39.34,16.04,57.55,42.24,5.21,44.0,2306.5,2115.0,2470.0,71.48,31.82,76.85,29.43,61.96,28.06,16.53,0.0,0.0,383.5,46.53,2385.0,1678.0,707.0,21.0,62.5,593.0,353.0,240.0,4.0,21.0,190.5,392.0,48.5,1500.0,538276.0,52.89,37.97,13.98,56.14,40.58,5.44,66.5,2321.0,2235.5,2424.0,76.77,25.46,59.33,43.97,42.12,32.53,28.06,0.0,0.0
0.0,4.0,8.0,4.0,445.0,52.215,1853.0,1475.0,378.0,19.0,33.5,392.5,229.5,163.0,3.5,14.5,254.0,308.0,74.0,1591.5,392717.0,46.65,40.5,21.15,53.87,42.05,8.22,32.0,2383.5,2140.5,2578.5,70.69,40.55,54.91,48.73,43.12,27.89,35.97,1.0,0.5,428.5,43.03,1854.0,1365.0,489.0,15.0,34.5,296.5,165.0,131.5,2.0,11.0,340.0,138.0,34.5,1519.0,373542.0,56.95,35.59,22.61,62.11,40.25,4.89,45.5,2483.5,2233.0,2696.0,78.82,32.9,70.84,35.0,56.38,26.75,21.87,0.5,1.0
2.0,10.0,5.0,1.0,393.0,56.41,2182.0,1617.5,564.5,20.5,51.5,413.0,226.5,186.5,2.5,16.5,303.5,335.0,11.5,1554.5,491520.5,51.48,45.76,16.45,58.37,39.51,4.1,34.0,2357.0,2186.0,2541.5,75.18,24.91,59.39,42.66,45.89,34.81,24.71,1.5,1.5,398.5,54.815,2294.5,1665.0,629.5,22.0,56.0,528.0,340.5,187.5,4.5,16.5,312.5,563.0,113.5,1567.5,494720.5,45.89,43.01,18.87,58.89,36.58,7.23,63.0,2340.5,2137.0,2505.5,74.79,27.15,64.85,36.0,49.38,35.19,19.07,1.5,1.5
2.0,13.0,16.0,3.0,417.0,53.535,4517.5,3422.5,1095.0,43.0,98.0,954.5,617.0,337.5,7.5,31.0,793.5,661.0,119.5,1532.0,965366.5,51.8,41.76,22.45,59.86,41.66,3.32,115.5,2419.0,2409.0,2412.5,73.34,28.58,63.72,37.29,46.86,34.55,21.95,1.0,2.0,391.0,56.695,4447.5,3356.0,1091.5,43.0,97.5,1026.5,678.0,348.5,9.0,33.0,646.0,983.0,236.0,1518.0,961697.5,46.54,42.64,14.97,65.17,42.09,3.04,96.5,2460.5,2298.0,2593.5,79.27,30.36,62.28,45.16,48.54,33.26,27.64,2.0,1.0
6.0,14.0,9.0,4.0,391.5,49.285,2615.0,2011.5,603.5,23.0,51.5,789.0,516.0,273.0,5.5,22.5,361.5,211.0,33.5,1505.0,528627.0,54.9,41.17,15.47,65.07,43.18,8.06,48.0,2427.0,2399.0,2502.0,76.64,30.21,61.48,42.68,48.12,32.48,28.22,1.5,1.0,362.0,43.435,2321.5,1724.0,597.5,20.0,51.0,330.0,178.5,151.5,2.0,13.0,396.5,282.0,21.0,1516.5,532983.0,48.88,40.3,13.87,58.04,38.63,6.43,89.5,2652.5,2441.0,2739.5,75.71,32.97,68.91,37.1,52.68,31.64,21.91,1.0,1.5
1.0,4.0,11.0,5.0,425.0,48.445,2305.0,1774.0,531.0,22.0,44.5,324.5,180.0,144.5,2.0,13.0,315.5,269.5,12.5,1531.5,449127.0,48.93,42.26,17.72,61.53,45.34,2.45,44.0,2372.0,2058.0,2582.5,71.95,32.55,70.21,33.89,50.53,35.15,20.01,0.5,0.5,368.0,46.7,1723.0,1317.0,406.0,15.0,37.0,363.5,248.0,115.5,3.0,11.0,236.5,202.0,55.0,1442.5,424403.5,57.04,44.69,10.97,62.14,39.72,7.31,30.0,2524.5,2475.0,2629.0,84.52,26.44,63.34,43.66,45.1,38.16,26.36,0.5,0.5
2.0,8.0,9.0,5.0,473.0,49.025,2895.0,2312.5,582.5,27.0,47.5,488.5,313.5,175.0,3.5,15.0,731.0,340.5,35.5,1583.5,536161.5,44.16,42.48,18.63,60.28,37.87,3.99,36.0,2720.5,2624.5,2779.5,74.89,37.26,60.43,40.94,45.28,32.98,23.43,1.0,0.0,474.5,45.515,2691.5,1995.5,696.0,24.0,58.5,355.5,178.0,177.5,2.0,15.5,379.0,407.5,21.0,1634.0,546978.5,40.33,39.84,20.44,57.29,47.54,4.24,101.0,2483.5,2388.0,2547.0,79.73,21.67,70.12,30.7,54.61,29.21,18.21,0.0,1.0
3.0,10.0,10.0,2.0,402.5,49.18,2973.5,2295.5,678.0,27.5,60.5,563.5,402.5,161.0,4.5,15.0,325.0,287.0,33.5,1513.5,667425.0,55.38,43.19,21.72,59.62,45.23,4.61,67.5,2544.0,2389.0,2624.5,75.08,30.15,70.87,32.22,51.81,34.71,19.82,1.0,1.0,447.0,51.945,3365.0,2582.0,783.0,31.0,63.5,614.0,402.0,212.0,5.0,18.5,562.5,428.5,73.0,1563.5,688602.5,45.32,45.98,19.1,63.76,38.37,2.43,82.0,2369.5,2213.5,2545.5,73.76,27.48,57.37,44.27,41.43,41.14,25.55,1.0,1.0
4.0,4.0,3.0,0.0,342.5,47.605,768.5,532.5,236.0,6.0,21.0,63.0,0.0,63.0,0.0,6.0,119.5,66.5,0.0,1478.0,177627.5,51.16,41.68,17.35,61.62,39.28,7.75,21.0,2940.0,2617.5,3280.5,75.9,27.5,70.39,30.73,57.01,32.91,15.7,1.0,0.0,502.5,49.19,1077.5,892.0,185.5,11.0,17.0,398.0,336.5,61.5,4.0,5.5,123.0,221.0,62.5,1612.5,188605.0,42.23,44.25,19.42,55.62,42.56,7.6,14.0,2940.0,2517.5,3403.5,70.91,34.82,62.87,40.2,46.82,34.86,29.18,0.0,1.0
5.0,11.0,12.0,4.0,410.5,48.445,2729.5,2046.5,683.0,25.5,58.0,439.5,221.5,218.0,2.5,19.0,320.5,395.0,28.0,1474.5,592081.0,58.44,36.1,20.76,59.98,42.97,4.98,59.0,2730.0,2428.5,2996.5,77.85,33.95,65.61,41.62,51.56,31.93,25.83,1.0,2.0,446.5,48.03,3277.5,2722.0,555.5,32.0,51.0,559.0,372.0,187.0,4.5,16.5,510.5,485.0,77.0,1566.5,628294.5,49.62,46.94,16.87,60.17,40.01,5.17,55.0,2912.5,3007.0,2796.0,76.26,29.72,65.16,35.26,50.28,31.25,21.03,2.0,1.0
5.0,8.0,11.0,3.0,398.5,52.46,2417.5,1844.5,573.0,22.5,53.0,482.5,375.0,107.5,4.5,10.0,392.5,270.5,5.0,1489.5,504506.5,58.29,38.16,21.83,62.45,43.02,5.63,57.0,2636.0,2486.0,2689.5,73.08,30.03,73.28,27.9,57.57,30.27,17.02,2.5,0.5,393.5,48.025000000000006,2314.0,1784.0,530.0,19.5,47.5,494.5,335.0,159.5,3.5,14.0,262.5,181.5,14.5,1488.0,493876.0,53.06,45.77,10.99,60.22,38.53,4.1,11.5,2578.0,2451.0,2709.0,76.37,24.58,61.9,41.62,42.52,35.02,28.91,0.5,2.5
5.0,6.0,10.0,4.0,385.0,50.855,2467.5,1936.5,531.0,24.5,50.0,382.5,259.0,123.5,3.5,11.5,234.5,391.5,87.5,1548.5,554925.0,52.11,43.35,20.21,59.57,49.25,3.95,49.5,2537.0,2361.5,2717.0,71.78,38.6,70.49,31.75,56.23,28.82,20.22,2.0,0.0,395.5,46.775000000000006,2295.0,1819.0,476.0,20.5,38.5,462.5,273.0,189.5,3.0,13.5,290.5,246.0,30.0,1501.0,528114.5,47.73,42.33,12.62,59.51,42.04,3.86,43.5,2485.5,2244.5,2737.0,76.24,25.94,57.99,42.06,44.42,33.09,29.21,0.0,2.0
2.0,11.0,6.0,1.0,404.5,56.14,2432.0,1881.0,551.0,22.0,48.0,535.0,385.5,149.5,5.0,13.0,331.0,273.0,64.5,1479.0,526840.0,56.35,38.73,21.56,59.43,41.96,5.1,74.5,2368.0,2250.5,2492.0,73.59,28.96,61.36,40.95,45.46,30.95,27.25,1.0,0.0,349.0,57.095,2175.0,1629.0,546.0,21.0,49.0,645.5,428.0,217.5,5.0,19.5,238.0,498.0,84.0,1427.5,505165.5,51.68,41.49,12.68,61.77,38.33,3.64,43.5,2448.5,2187.5,2637.5,72.91,28.68,65.04,38.17,49.71,29.84,24.97,0.0,1.0
3.0,6.0,9.0,1.0,399.0,56.06999999999999,2384.5,1863.5,521.0,24.0,48.5,577.5,399.0,178.5,4.5,17.0,326.0,434.0,32.0,1581.0,508282.5,52.16,42.62,25.98,60.13,45.04,4.95,53.0,2496.0,2257.5,2739.0,77.31,25.18,65.39,41.49,44.3,34.99,25.06,0.0,0.5,414.0,52.14,2304.0,1785.5,518.5,20.5,40.5,512.5,380.0,132.5,4.5,11.5,178.5,283.5,70.5,1567.5,505570.0,47.6,43.98,17.35,59.5,41.83,6.96,59.5,2585.0,2100.5,3052.0,69.62,33.65,63.02,39.95,48.17,30.95,24.4,0.5,0.0
2.0,4.0,11.0,3.0,377.5,53.915,2526.0,1855.0,671.0,25.0,60.5,326.5,123.5,203.0,2.0,18.0,444.5,478.5,77.5,1441.0,569608.0,59.14,38.92,18.24,60.88,41.99,4.35,62.0,2591.0,2385.5,2805.0,70.01,32.64,64.35,36.03,50.63,31.95,23.21,1.5,1.0,372.5,49.945,2612.5,1789.5,823.0,21.5,71.0,299.0,73.0,226.0,1.5,19.5,719.0,386.5,80.5,1521.0,601328.5,45.3,44.03,13.44,61.42,38.43,5.12,42.5,2522.5,2541.0,2481.0,73.21,28.0,64.54,38.99,45.46,34.39,23.97,1.0,1.5
4.0,10.0,13.0,5.0,384.0,44.415,2461.0,1826.5,634.5,21.5,56.0,402.0,246.0,156.0,3.0,14.5,339.0,221.0,20.5,1505.0,531393.0,54.42,37.1,19.88,65.1,39.81,4.31,57.5,2725.5,2431.0,2924.0,70.72,34.11,72.59,33.48,52.7,35.52,21.04,1.0,1.0,354.0,48.575,2304.0,1834.5,469.5,22.0,44.0,592.0,466.0,126.0,5.5,11.5,308.0,398.5,89.0,1569.0,525490.0,52.27,42.44,15.84,61.63,40.99,5.04,47.0,2868.5,2787.5,3005.5,83.35,20.83,68.4,34.27,51.44,30.21,22.11,1.0,1.0
0.0,5.0,5.0,2.0,416.5,53.370000000000005,2337.0,1771.5,565.5,24.0,50.0,565.5,400.5,165.0,5.0,16.0,340.5,531.5,82.5,1542.0,483960.0,48.23,44.08,17.62,65.51,45.73,2.8,50.0,2571.5,2234.0,2915.0,68.71,31.55,63.48,43.36,43.82,35.2,25.63,1.0,1.0,391.0,48.125,1992.5,1432.5,560.0,16.5,47.0,457.5,296.5,161.0,3.5,11.5,355.5,227.5,52.5,1482.0,464883.5,50.87,41.29,11.73,68.37,34.19,3.44,67.0,2801.0,2676.0,2938.5,81.54,22.82,71.0,32.27,53.44,30.31,18.81,1.0,1.0
5.0,10.0,3.0,0.0,442.0,48.34,1651.0,1333.5,317.5,17.0,28.0,448.0,335.0,113.0,4.5,10.0,164.0,328.5,75.0,1534.5,311502.5,51.95,41.63,14.45,56.91,45.01,10.92,39.0,2355.0,2278.5,2505.0,84.28,23.34,57.16,46.24,36.54,39.13,30.59,0.5,0.0,335.0,45.875,1199.0,847.0,352.0,10.0,32.0,80.0,50.0,30.0,0.5,2.5,72.5,158.0,0.0,1438.5,276785.5,56.89,33.63,14.53,52.14,44.68,3.42,35.0,2435.5,2375.5,2421.5,74.59,33.15,80.68,20.1,65.39,30.74,8.58,0.0,0.5
4.0,10.0,7.0,6.0,372.0,48.73,2433.0,1882.0,551.0,24.5,49.0,584.0,352.0,232.0,5.0,20.5,278.5,346.5,112.0,1504.5,535522.5,59.76,36.86,22.44,63.31,43.9,3.07,55.5,2858.5,2776.5,2924.5,74.71,28.47,59.52,42.6,44.06,32.93,30.45,0.5,0.5,382.0,50.44,2379.5,1753.0,626.5,21.5,54.5,425.0,311.0,114.0,3.5,9.5,273.0,411.5,38.0,1464.0,519448.0,57.02,37.76,12.13,61.88,38.81,4.5,79.0,2447.5,2344.5,2577.5,78.75,27.72,73.3,27.63,57.87,29.7,16.75,0.5,0.5
3.0,4.0,10.0,2.0,388.0,52.885,2227.0,1825.0,402.0,25.0,37.5,335.5,245.0,90.5,3.5,8.5,256.0,510.5,54.5,1498.5,479680.5,58.51,38.71,21.97,60.1,37.65,8.56,53.5,2610.5,2564.5,2670.0,82.31,25.64,71.84,30.51,55.85,35.44,15.14,2.0,3.0,389.0,49.035,2361.5,1850.5,511.0,22.5,40.5,375.5,243.5,132.0,3.0,11.5,276.5,412.0,62.5,1538.5,494061.5,48.32,44.78,14.13,62.29,34.67,4.93,35.0,2827.5,2612.5,2959.5,76.24,25.28,66.83,34.78,47.55,35.27,18.45,3.0,2.0
4.0,7.0,10.0,3.0,388.5,51.935,2344.0,1862.5,481.5,23.5,43.5,454.0,305.0,149.0,4.5,13.5,360.0,368.5,69.5,1527.5,539914.5,47.74,45.47,19.05,65.56,44.71,2.7,61.0,2628.5,2376.5,2837.0,71.11,33.14,59.82,41.22,43.96,34.55,25.25,1.5,1.0,388.5,51.22,2434.0,1928.5,505.5,22.5,39.5,635.5,499.5,136.0,5.5,10.5,266.0,324.5,58.0,1416.5,495518.5,57.8,36.52,11.58,55.99,42.34,5.05,56.0,2476.0,2499.5,2456.5,76.86,28.99,71.36,30.38,58.12,35.73,17.1,1.0,1.5
0.0,6.0,11.0,3.0,340.5,45.41,1760.0,1229.5,530.5,15.0,46.0,373.0,184.5,188.5,2.5,16.5,207.5,271.5,72.5,1483.0,471515.0,57.65,42.18,19.31,61.02,45.9,3.86,43.0,2465.5,2221.5,2666.5,75.18,31.36,67.01,41.59,49.48,30.29,28.4,1.0,1.0,423.0,51.61,2268.0,1763.5,504.5,22.5,44.5,421.5,241.5,180.0,3.0,15.0,375.5,452.0,57.5,1516.5,480309.0,54.84,39.48,17.01,62.4,38.81,7.29,77.5,2372.5,2285.5,2476.0,78.78,24.06,63.74,40.75,46.5,37.07,25.02,1.0,1.0
2.0,6.0,7.0,1.0,367.0,52.93,2063.0,1535.5,527.5,19.0,46.0,238.5,88.0,150.5,1.0,12.5,244.0,354.0,11.5,1497.5,478581.0,56.94,41.95,20.26,61.61,43.36,6.34,55.5,2617.5,2319.0,2907.0,69.98,30.1,61.3,41.19,44.14,37.25,27.56,0.5,0.5,395.5,47.81,2173.5,1735.0,438.5,20.5,39.5,437.0,262.0,175.0,3.0,15.5,272.0,332.5,45.5,1468.5,469464.5,47.42,49.17,8.35,62.63,39.86,3.35,32.0,2429.5,2298.0,2568.0,76.01,25.84,70.43,38.15,49.55,36.24,24.07,0.5,0.5
4.0,7.0,3.0,1.0,357.5,49.89,1030.0,790.5,239.5,10.0,20.5,260.0,153.5,106.5,2.0,9.0,92.0,147.0,9.5,1549.0,248610.0,50.19,43.05,17.5,65.37,40.33,5.67,20.0,2720.5,2733.0,2879.0,76.08,29.02,63.86,39.11,47.52,31.48,21.81,1.0,0.0,393.0,50.010000000000005,1116.5,868.0,248.5,9.5,22.0,209.5,138.0,71.5,1.5,6.0,127.5,93.5,11.5,1503.5,239296.5,52.89,37.11,14.88,58.78,39.0,5.93,27.5,2927.0,2899.0,2997.5,77.06,32.15,71.64,45.36,53.47,38.64,22.16,0.0,1.0
1.0,6.0,9.0,6.0,399.5,48.58,2321.0,1713.0,608.0,20.5,51.5,609.5,428.5,181.0,5.0,13.0,286.5,172.5,60.5,1490.0,489991.5,55.44,40.11,19.63,64.43,42.83,3.18,59.0,2504.5,2287.5,2672.5,67.02,34.02,72.19,31.1,53.57,32.57,18.82,0.0,1.0,343.0,52.745000000000005,1966.5,1450.5,516.0,18.0,46.5,583.5,382.5,201.0,4.5,19.0,217.0,368.5,76.0,1481.5,492230.0,51.24,41.2,11.07,62.5,38.39,3.21,53.0,2500.5,2263.5,2734.0,76.23,29.11,54.53,50.87,36.39,38.76,32.14,1.0,0.0
2.0,3.0,8.0,3.0,378.0,54.315,2196.5,1586.0,610.5,19.0,51.0,483.0,232.0,251.0,2.5,18.5,222.5,309.5,18.5,1478.5,480921.5,58.94,41.74,16.6,59.98,39.02,4.15,69.0,2504.5,2271.5,2695.0,78.88,23.73,68.85,33.82,53.72,31.28,20.98,0.0,1.0,450.0,49.095,2440.0,1917.5,522.5,22.5,46.0,474.0,299.0,175.0,4.0,16.0,295.0,300.5,67.0,1587.5,522361.5,44.65,45.13,20.6,58.26,37.25,8.35,60.0,2128.5,1997.0,2289.5,79.15,23.13,60.42,40.81,45.47,32.58,23.24,1.0,0.0
4.0,8.0,7.0,5.0,396.0,51.355,2429.0,1934.0,495.0,24.0,44.5,370.5,214.5,156.0,3.0,13.5,306.5,350.5,80.0,1550.5,539407.5,51.93,45.13,19.49,67.91,39.89,6.54,59.5,2836.5,2559.0,3049.0,75.18,31.56,65.99,37.48,49.62,32.16,22.15,1.5,1.0,481.0,48.955,2882.5,2223.0,659.5,27.0,49.5,387.0,194.0,193.0,2.5,13.0,474.5,498.5,63.0,1636.0,564217.0,40.76,43.2,20.4,65.45,37.42,6.79,49.5,2713.0,2562.0,2947.5,73.07,27.99,69.64,36.2,50.67,31.91,23.94,1.0,1.5
4.0,8.0,12.0,3.0,381.0,51.56,3054.0,2284.5,769.5,30.5,69.0,682.5,384.5,298.0,5.5,26.5,451.5,635.0,67.5,1479.0,686412.0,55.69,38.86,17.14,62.35,38.55,4.52,82.5,2571.5,2495.5,2623.5,75.65,32.53,63.61,38.04,48.82,34.01,21.26,0.0,0.0,375.5,50.665,3061.0,2468.0,593.0,28.5,52.5,628.0,426.5,201.5,5.5,18.0,400.0,401.5,128.5,1428.0,659826.5,60.61,41.61,13.43,66.12,39.95,4.65,24.5,2592.0,2469.0,2736.5,78.12,26.61,64.52,35.9,49.16,30.51,21.32,0.0,0.0
1.0,4.0,11.0,3.0,399.0,52.065,2299.5,1671.0,628.5,21.0,54.0,575.5,358.5,217.0,4.0,20.0,275.5,353.5,50.5,1508.0,494619.5,52.31,42.51,23.59,63.79,43.13,7.48,52.0,2602.0,2590.5,2588.0,72.36,34.55,63.52,40.43,49.93,35.59,25.74,1.0,0.0,347.0,53.065,2027.0,1424.5,602.5,17.5,56.0,563.5,382.0,181.5,4.5,17.0,200.0,354.0,75.0,1519.5,493468.5,49.91,43.03,13.09,52.92,42.76,4.84,56.5,2546.0,2504.0,2585.5,69.38,33.02,61.03,43.08,44.74,32.06,28.15,0.0,1.0
4.0,9.0,2.0,0.0,451.0,52.455,2086.5,1696.5,390.0,20.5,35.0,529.0,392.0,137.0,5.0,12.5,280.0,338.5,108.0,1565.0,411503.5,49.66,41.55,21.31,63.46,46.68,3.88,48.5,2561.5,2428.0,2811.0,84.43,26.95,55.79,52.41,37.37,40.66,34.0,0.5,0.0,373.0,44.13,1573.0,1097.5,475.5,12.5,43.5,264.5,131.5,133.0,1.5,12.5,164.0,162.0,18.0,1502.0,392227.5,53.05,38.28,16.03,56.11,47.89,4.61,53.0,2506.5,2359.0,2636.5,68.02,35.67,73.77,29.64,53.81,32.59,16.63,0.0,0.5
